ritz_wl_air(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	g_i	g_k	Type	
"361.069500"	"1.05e+07"	C+	"2.87550352"	"6.30832866"	5	3		
"361.206836"	"1.11e+07"	B	"2.83252676"	"6.26404671"	11	13		
"361.314514"	"3.39e+06"	C	"2.87550352"	"6.30600086"	5	5		
"361.344160"	"7.0e+06"	E	"3.25148176"	"6.68169765"	7	7		
"361.477184"	"2.67e+06"	C+	"2.99804479"	"6.42699840"	7	7		
"361.519093"	"6.1e+06"	D	"3.28302483"	"6.71158094"	3	3		
"361.566230"	"1.12e+05"	E	"1.48486439"	"4.91297355"	9	9		
"361.632059"	"6.86e+05"	C+	"2.42419831"	"5.85168345"	3	5		
"361.778596"	"7.09e+07"	B	"3.01725044"	"6.44334733"	5	7		
"361.829873"	"4.89e+06"	C+	"2.83252676"	"6.25813812"	11	9		
"361.838582"	"8.88e+06"	B+	"2.72754450"	"6.15307342"	9	9		
"361.876750"	"7.22e+07"	B+	"0.99011115"	"4.41527878"	5	7		
"361.976819"	"2.81e+05"	C+	"2.40407444"	"5.82829520"	13	11		
"362.024220"	"1.3e+06"	E	"2.85122419"	"6.27499663"	9	7		
"362.14605"	"4.45e+07"	B+	"2.72754450"	"6.15016512"	9	11		
"362.17188"	"1.07e+07"	C+	"3.57321890"	"6.99559552"	11	9		
"362.200323"	"5.14e+07"	B+	"2.75857762"	"6.18068544"	7	7		
"362.31859"	"6.68e+06"	B+	"2.40407444"	"5.82506529"	13	13		
"362.344616"	"1.15e+06"	B	"2.55917148"	"5.97991659"	9	11		
"362.430844"	"1.02e+06"	C+	"2.42419831"	"5.84412959"	3	5		
"362.514143"	"8.15e+06"	C+	"2.83252676"	"6.25167222"	11	9		
"362.70565"	"1.98e+06"	D+	"3.57321890"	"6.99055915"	11	11		
"362.809150"	"5.76e+05"	C+	"2.19786640"	"5.61423177"	5	5		
"362.88129"	"3.50e+05"	C	"2.99035244"	"6.40603863"	9	9		
"363.034738"	"1.04e+07"	B	"2.85122419"	"6.26546671"	9	7		
"363.109689"	"2.15e+07"	B	"2.83252676"	"6.24606454"	11	11		
"363.146292"	"5.17e+07"	A	"0.95815732"	"4.37135106"	7	9		
"363.20384"	"6.74e+07"	B	"3.07133880"	"6.48399171"	3	5		
"363.255538"	"5.69e+06"	D	"2.94879294"	"6.36096020"	11	9		
"363.29766"	"6.06e+06"	B	"2.48437256"	"5.89614419"	1	3		
"363.306866"	"3.54e+06"	B	"2.93984587"	"6.35153108"	9	11		
"363.38264"	"1.58e+06"	C+	"2.99035244"	"6.40132623"	9	11		
"363.432842"	"1.05e+07"	B+	"2.93984587"	"6.35034852"	9	7		
"363.616139"	"9.78e+05"	B	"2.19786640"	"5.60664989"	5	7		
"363.62236"	"2.20e+07"	B	"3.54652001"	"6.95524523"	5	7		
"363.664896"	"2.97e+06"	B	"3.01725044"	"6.42557692"	5	7		
"363.699388"	"1.96e+06"	B	"2.58810592"	"5.99610917"	7	9		
"363.724821"	"8.98e+05"	C+	"2.43269470"	"5.84045966"	11	9		
"363.786514"	"5.9e+06"	D	"2.93984587"	"6.34703293"	9	9		
"363.823849"	"4.84e+05"	C	"2.72754450"	"6.13438193"	9	7		
"363.82962"	"2.36e+07"	B+	"2.75857762"	"6.16536100"	7	9		
"364.038810"	"3.57e+07"	B+	"2.72754450"	"6.13237029"	9	11		
"364.37150"	"2.61e+06"	B	"2.60850194"	"6.01021907"	5	7		
"364.479460"	"8.3e+06"	E	"3.24096914"	"6.64167865"	7	5		
"364.507488"	"2.91e+06"	D+	"2.85122419"	"6.25167222"	9	9		
"364.58200"	"4.87e+07"	C+	"3.11096179"	"6.51071489"	1	3		
"364.74237"	"3.38e+07"	B	"3.07133880"	"6.46959714"	3	3		
"364.784225"	"2.91e+07"	A	"0.91460217"	"4.31247059"	9	11		
"364.930251"	"4.50e+04"	C+	"0.0000000"	"3.39650880"	9	7		
"364.933514"	"1.31e+06"	D+	"3.04686890"	"6.44334733"	9	7		
"364.950594"	"3.94e+07"	B	"2.69240763"	"6.08872711"	11	9		
"365.002947"	"2.26e+07"	B+	"2.99804479"	"6.39387714"	7	7		
"365.027870"	"6.15e+06"	B	"2.43269470"	"5.82829520"	11	11		
"365.109607"	"7.72e+05"	C	"2.85122419"	"6.24606454"	9	11		
"365.146668"	"5.83e+07"	B+	"2.75857762"	"6.15307342"	7	9		
"365.37543"	"6.12e+05"	C+	"2.43269470"	"5.82506529"	11	13		
"365.467099"	"1.6e+05"	D	"2.22271209"	"5.61423177"	3	5		
"365.546479"	"1.18e+07"	B	"2.83159117"	"6.22237439"	5	5		
"365.713263"	"1.22e+06"	C+	"2.42419831"	"5.81343520"	3	5		
"365.789779"	"3.23e+06"	C+	"3.03847046"	"6.42699840"	5	7		
"365.80185"	"5.63e+05"	C+	"3.01762252"	"6.40603863"	7	9		
"365.951641"	"6.31e+06"	B	"2.45343044"	"5.84045966"	9	9		
"366.136227"	"2.8e+05"	D	"2.45343044"	"5.83875215"	9	7		
"366.32615"	"1.11e+06"	E	"2.99035244"	"6.37391903"	9	9		
"366.345189"	"1.10e+06"	C+	"2.55917148"	"5.94256226"	9	9		
"366.453682"	"4.68e+06"	B	"2.99804479"	"6.38043390"	7	9		
"366.469158"	"8.80e+05"	C	"2.99804479"	"6.38029108"	7	7		
"366.623984"	"3.87e+06"	C+	"2.43269470"	"5.81351269"	11	9		
"366.725284"	"1.3e+07"	D	"3.21118938"	"6.59107351"	9	7		
"366.820959"	"3.2e+06"	E	"3.24096914"	"6.61997175"	7	9		
"366.888918"	"2.7e+05"	E	"2.58810592"	"5.96648265"	7	7		
"366.915230"	"8.03e+06"	D	"2.99035244"	"6.36848691"	9	7		
"366.952079"	"2.34e+07"	B	"2.72754450"	"6.10533975"	9	7		
"367.002435"	"8.60e+06"	B	"2.84504259"	"6.22237439"	3	5		
"367.00884"	"7.20e+06"	D+	"2.94879294"	"6.32606584"	11	13		
"367.08069"	"1.83e+06"	C+	"2.48437256"	"5.86098438"	1	3		
"367.168501"	"6.47e+05"	C+	"2.75857762"	"6.13438193"	7	7		
"367.270722"	"3.48e+05"	C+	"2.45343044"	"5.82829520"	9	11		
"367.476335"	"7.91e+06"	B	"2.83159117"	"6.20456765"	5	3		
"367.631068"	"4.63e+06"	C+	"2.55917148"	"5.93072834"	9	11		
"367.687277"	"2.5e+06"	D	"2.99804479"	"6.36908625"	7	5		
"367.73056"	"2.28e+07"	C+	"3.54652001"	"6.91716472"	5	7		
"367.76277"	"6.08e+07"	B	"2.75857762"	"6.12892712"	7	5		
"367.886005"	"4.59e+06"	B	"2.42419831"	"5.79341882"	3	5		
"367.899747"	"7.22e+05"	C+	"2.27860466"	"5.64769932"	5	3		
"367.991309"	"1.38e+06"	A	"0.0000000"	"3.36825640"	9	9		
"368.164385"	"1.67e+06"	C	"2.99804479"	"6.36471779"	7	9		
"368.216716"	"1.04e+07"	B	"2.99804479"	"6.36423934"	7	5		
"368.22445"	"1.5e+08"	C+	"3.54652001"	"6.9126439"	5	5		
"368.305437"	"2.65e+05"	B+	"0.05156912"	"3.41695281"	7	5		
"368.410722"	"2.97e+07"	B	"2.72754450"	"6.09196644"	9	7		
"368.41374"	"9.29e+06"	B	"3.30140276"	"6.66579718"	9	7		
"368.599687"	"3.34e+07"	B	"2.93984587"	"6.30254306"	9	11		
"368.62578"	"1.3e+07"	E	"2.42419831"	"5.7866575"	3	1		
"368.709642"	"1.72e+06"	B	"2.17594512"	"5.53763954"	7	5		
"368.745628"	"8.00e+06"	A	"0.85899575"	"4.22036211"	11	9		
"368.765787"	"7.38e+06"	B	"2.72754450"	"6.08872711"	9	9		
"368.846062"	"7.3e+06"	D	"3.25148176"	"6.61193286"	7	9		
"368.936992"	"2.62e+06"	C+	"3.03847046"	"6.39809335"	5	7		
"368.945775"	"3.70e+07"	B+	"2.93984587"	"6.29938878"	9	9		
"369.04547"	"1.22e+07"	C+	"3.11096179"	"6.46959714"	1	3		
"369.07268"	"2.99e+07"	B	"3.57321890"	"6.93160665"	11	11		
"369.30265"	"2.04e+06"	D	"3.01762252"	"6.37391903"	7	9		
"369.400589"	"8.35e+07"	B+	"3.03847046"	"6.39387714"	5	7		
"369.505245"	"2.01e+07"	B	"2.58810592"	"5.94256226"	7	9		
"369.551496"	"1.61e+05"	D+	"2.55917148"	"5.91320801"	9	7		
"369.742522"	"1.94e+07"	B+	"2.99804479"	"6.35034852"	7	7		
"369.860275"	"3.6e+06"	D	"3.01725044"	"6.36848691"	5	7		
"369.913924"	"4.9e+06"	D	"3.01725044"	"6.36800089"	5	7		
"370.108586"	"6.35e+07"	B+	"2.99804479"	"6.34703293"	7	9		
"370.20292"	"3.7e+07"	D+	"2.84504259"	"6.19317735"	3	1		
"370.24918"	"4.13e+05"	C+	"2.17594512"	"5.52366156"	7	7		
"370.354760"	"3.84e+06"	B	"2.75857762"	"6.10533975"	7	7		
"370.369071"	"6.31e+06"	C+	"2.93984587"	"6.28647868"	9	11		
"370.382121"	"1.02e+07"	B	"2.85805275"	"6.20456765"	1	3		
"370.401402"	"1.7e+06"	E	"3.07133880"	"6.41767950"	3	5		
"370.446079"	"1.42e+07"	B	"2.69240763"	"6.03834476"	11	9		
"370.556548"	"3.21e+06"	A	"0.05156912"	"3.39650880"	7	7		
"370.745562"	"7.99e+05"	C	"2.55917148"	"5.90240588"	9	11		
"370.782181"	"6.33e+05"	B	"0.08728574"	"3.43018998"	5	3		
"370.791945"	"3.32e+07"	B+	"2.17594512"	"5.51876133"	7	5		
"370.860172"	"8.10e+05"	D+	"2.58810592"	"5.93030716"	7	5		
"370.924612"	"1.56e+07"	A	"0.91460217"	"4.25622280"	9	7		
"370.966593"	"9.51e+05"	C+	"2.55917148"	"5.90041395"	9	9		
"371.122240"	"3.62e+06"	B	"2.58810592"	"5.92794713"	7	9		
"371.140799"	"1.28e+07"	B	"3.07133880"	"6.41101300"	3	5		
"371.591113"	"2.60e+06"	B	"2.27860466"	"5.61423177"	5	5		
"371.644188"	"3.49e+07"	B	"2.93984587"	"6.27499663"	9	7		
"371.840634"	"5.17e+06"	B	"2.75857762"	"6.09196644"	7	7		
"371.993444"	"1.62e+07"	A	"0.0000000"	"3.33201954"	9	11		
"372.127166"	"8.72e+05"	C+	"2.17594512"	"5.50676735"	7	9		
"372.13932"	"6.72e+06"	B	"2.48437256"	"5.81508605"	1	3		
"372.150232"	"1.94e+07"	C+	"3.03847046"	"6.36908625"	5	5		
"372.202343"	"6.76e+05"	C+	"2.75857762"	"6.08872711"	7	9		
"372.256272"	"4.97e+06"	A	"0.08728574"	"3.41695281"	5	5		
"372.437686"	"1.04e+07"	B+	"2.27860466"	"5.60664989"	5	7		
"372.54908"	"1.7e+06"	D	"3.04686890"	"6.37391903"	9	9		
"372.68966"	"5.29e+05"	B	"2.19786640"	"5.52366156"	5	7		
"372.692610"	"4.57e+07"	B+	"3.03847046"	"6.36423934"	5	5		
"372.709201"	"1.71e+07"	C+	"2.93984587"	"6.26546671"	9	7		
"372.761872"	"2.24e+07"	A	"0.95815732"	"4.28330826"	7	5		
"372.767349"	"2.20e+06"	C+	"2.58810592"	"5.91320801"	7	7		
"372.780888"	"1.91e+07"	B+	"2.99804479"	"6.32302612"	7	5		
"372.866759"	"1.30e+06"	B	"2.55917148"	"5.88338708"	9	9		
"373.038621"	"9.73e+06"	B	"3.04686890"	"6.36955305"	9	11		
"373.046110"	"3.09e+06"	B	"2.99804479"	"6.32066224"	7	9		
"373.09460"	"3.50e+06"	B+	"2.60850194"	"5.93068755"	5	7		
"373.137327"	"3.37e+06"	B	"2.60850194"	"5.93030716"	5	5		
"373.239610"	"2.69e+07"	B+	"2.19786640"	"5.51876133"	5	5		
"373.331716"	"6.48e+06"	B+	"0.11011433"	"3.43018998"	3	3		
"373.486354"	"9.01e+07"	A	"0.85899575"	"4.17769679"	11	11		
"373.532365"	"2.70e+07"	B	"2.93984587"	"6.25813812"	9	9		
"373.713125"	"1.41e+07"	A	"0.05156912"	"3.36825640"	7	9		
"373.83049"	"3.44e+07"	B	"3.26711257"	"6.58275864"	11	13		
"373.911527"	"4.51e+05"	C+	"2.22271209"	"5.53763954"	3	5		
"373.93139"	"5.3e+05"	E	"2.17594512"	"5.49069652"	7	5		
"374.023905"	"1.3e+07"	D	"3.25148176"	"6.56541325"	7	9		
"374.261655"	"6.75e+06"	B	"2.93984587"	"6.25167222"	9	9		
"374.336183"	"2.60e+07"	A	"0.99011115"	"4.30127816"	5	3		
"374.34677"	"6.05e+07"	B+	"3.57321890"	"6.88429230"	11	11		
"374.377651"	"3.55e+05"	C	"2.72754450"	"6.03834476"	9	9		
"374.410236"	"3.17e+07"	B	"3.03847046"	"6.34898259"	5	3		
"374.556086"	"1.15e+07"	A	"0.08728574"	"3.39650880"	5	7		
"374.589910"	"7.32e+06"	A	"0.12126572"	"3.43018998"	1	3		
"374.647495"	"6.10e+05"	C	"2.19786640"	"5.50628207"	5	3		
"374.692683"	"2.33e+07"	B+	"2.99804479"	"6.30606149"	7	7		
"374.826189"	"9.15e+06"	A	"0.11011433"	"3.41695281"	3	5		
"374.896457"	"1.48e+07"	B	"2.93984587"	"6.24606454"	9	11		
"374.948483"	"7.63e+07"	A	"0.91460217"	"4.22036211"	9	9		
"375.182102"	"4.74e+05"	B	"2.69240763"	"5.99610917"	11	9		
"375.31376"	"1.14e+05"	B	"2.40407444"	"5.70661711"	13	13		
"375.361052"	"1.22e+07"	C	"2.17594512"	"5.47807170"	7	5		
"375.450034"	"2.42e+06"	C+	"2.99804479"	"6.29938878"	7	9		
"375.606757"	"5.13e+05"	C+	"2.17594512"	"5.47591165"	7	7		
"375.69371"	"2.2e+07"	D+	"3.57321890"	"6.87242168"	11	11		
"375.74538"	"8.26e+06"	C+	"3.30092244"	"6.59967157"	5	3		
"375.823267"	"6.34e+07"	A	"0.95815732"	"4.25622280"	7	7		
"375.91544"	"4.55e+06"	C+	"3.63434980"	"6.93160665"	13	11		
"376.00494"	"4.47e+06"	B	"2.40407444"	"5.70054647"	13	15		
"376.053169"	"5.50e+06"	B+	"2.22271209"	"5.51876133"	3	5		
"376.140823"	"1.04e+06"	B	"2.58810592"	"5.88338708"	7	9		
"376.220335"	"2.4e+06"	D	"3.36825640"	"6.66284114"	9	11		
"376.378864"	"5.44e+07"	A	"0.99011115"	"4.28330826"	5	5		
"376.55384"	"9.51e+07"	B+	"3.23672008"	"6.5283870"	13	15		
"376.56981"	"2.36e+06"	C+	"3.26711257"	"6.5586399"	11	11		
"376.608864"	"7.7e+05"	E	"2.58810592"	"5.87929188"	7	5		
"376.665837"	"7.58e+06"	C+	"3.03847046"	"6.32915863"	5	3		
"376.719150"	"6.39e+07"	A	"1.01105568"	"4.30127816"	3	3		
"376.802670"	"1.08e+07"	C+	"2.22271209"	"5.51220530"	3	1		
"377.030102"	"1.31e+06"	B+	"2.69240763"	"5.97991659"	11	11		
"377.04054"	"2.15e+05"	B	"2.43269470"	"5.72011266"	11	11		
"377.14910"	"6.4e+05"	D	"3.23672008"	"6.52319179"	13	11		
"377.33586"	"3.1e+05"	D	"3.04686890"	"6.33171407"	9	11		
"377.369117"	"4.41e+06"	C+	"3.03847046"	"6.32302612"	5	5		
"377.482400"	"5.57e+06"	C+	"2.22271209"	"5.50628207"	3	3		
"377.58537"	"3.38e+05"	C+	"2.72754450"	"6.01021907"	9	7		
"377.645447"	"1.67e+06"	C+	"2.17594512"	"5.45809748"	7	9		
"377.70659"	"9.43e+05"	C+	"2.99035244"	"6.27197352"	9	7		
"377.744907"	"8.58e+05"	B	"2.55917148"	"5.84045966"	9	9		
"377.83145"	"2.21e+06"	C+	"2.83159117"	"6.11212776"	5	3		
"377.850889"	"1.17e+07"	C+	"3.25148176"	"6.53184961"	7	5		
"377.869613"	"9.10e+05"	C	"2.19786640"	"5.47807170"	5	5		
"377.941584"	"6.76e+05"	C+	"2.55917148"	"5.83875215"	9	7		
"377.94534"	"1.05e+07"	C+	"3.27398440"	"6.55353246"	3	3		
"377.95076"	"8.51e+05"	C	"2.22271209"	"5.50221316"	3	3		
"378.118615"	"7.65e+05"	C	"2.19786640"	"5.47591165"	5	7		
"378.19394"	"3.8e+06"	E	"3.63977237"	"6.91716472"	5	7		
"378.244784"	"1.18e+06"	C	"2.99804479"	"6.27499663"	7	7		
"378.57060"	"1.51e+06"	C+	"3.23672008"	"6.51085164"	13	13		
"378.59479"	"4.14e+06"	B+	"2.43269470"	"5.70661711"	11	13		
"378.614893"	"3.20e+06"	B	"2.83159117"	"6.10533975"	5	7		
"378.618693"	"1.3e+07"	D	"2.83159117"	"6.10530689"	5	5		
"378.667669"	"2.77e+06"	A	"1.01105568"	"4.28434800"	3	1		
"378.71636"	"9.9e+06"	D	"3.63977237"	"6.9126439"	5	5		
"378.787991"	"1.29e+07"	A	"1.01105568"	"4.28330826"	3	5		
"378.917552"	"2.16e+06"	B	"2.72754450"	"5.99867825"	9	11		
"378.981618"	"4.1e+06"	E	"3.36825640"	"6.63883718"	9	7		
"379.009277"	"2.68e+06"	A	"0.99011115"	"4.26045326"	5	3		
"379.065368"	"4.41e+06"	C	"3.03847046"	"6.30832866"	5	3		
"379.075401"	"9.65e+05"	D+	"2.17594512"	"5.44571679"	7	7		
"379.150536"	"4.46e+05"	C+	"2.55917148"	"5.82829520"	9	11		
"379.174178"	"6.7e+06"	E	"3.41695281"	"6.68587270"	5	3		
"379.215386"	"1.93e+06"	B	"2.72754450"	"5.99610917"	9	9		
"379.28272"	"2.96e+05"	C	"2.22271209"	"5.49069652"	3	5		
"379.348018"	"7.92e+06"	B	"2.99804479"	"6.26546671"	7	7		
"379.38712"	"6.13e+06"	B	"2.84504259"	"6.11212776"	3	3		
"379.43392"	"4.15e+06"	B+	"2.45343044"	"5.72011266"	9	11		
"379.500205"	"1.15e+07"	A	"0.99011115"	"4.25622280"	5	7		
"379.75145"	"4.57e+07"	B+	"3.23672008"	"6.50067093"	13	13		
"379.794887"	"9.37e+05"	C+	"2.58810592"	"5.85168345"	7	5		
"379.851096"	"3.23e+06"	A	"0.91460217"	"4.17769679"	9	11		
"379.954711"	"7.31e+06"	A	"0.95815732"	"4.22036211"	7	9		
"380.167922"	"6.26e+06"	C+	"2.83159117"	"6.09196644"	5	7		
"380.198342"	"3.7e+06"	E	"3.33201954"	"6.59213395"	11	13		
"380.22778"	"5.63e+06"	C+	"3.30092244"	"6.56078442"	5	5		
"380.400898"	"4.6e+06"	D	"3.33201954"	"6.59039805"	11	9		
"380.53420"	"8.60e+07"	B+	"3.30140276"	"6.5586399"	9	11		
"380.62165"	"2.5e+07"	D+	"3.41489715"	"6.67138589"	3	3		
"380.66953"	"4.35e+07"	B+	"3.26711257"	"6.52319179"	11	11		
"380.753675"	"9.37e+06"	C+	"2.22271209"	"5.47807170"	3	5		
"380.82814"	"7.59e+05"	C+	"3.01725044"	"6.27197352"	5	7		
"380.872830"	"3.54e+06"	B	"2.55917148"	"5.81351269"	9	9		
"380.90399"	"1.7e+06"	E	"2.85805275"	"6.11212776"	1	3		
"380.956388"	"1.43e+06"	C+	"2.99804479"	"6.25167222"	7	9		
"381.07555"	"1.94e+07"	C+	"3.30092244"	"6.55353246"	5	3		
"381.103432"	"2.06e+05"	C+	"2.72754450"	"5.97991659"	9	11		
"381.18907"	"2.52e+06"	B+	"2.75857762"	"6.01021907"	7	7		
"381.296424"	"7.91e+06"	A	"0.95815732"	"4.20888328"	7	5		
"381.305775"	"5.52e+06"	B	"2.58810592"	"5.83875215"	7	7		
"381.363450"	"2.07e+06"	C+	"2.69240763"	"5.94256226"	11	9		
"381.38834"	"6.62e+06"	B	"3.63434980"	"6.88429230"	13	11		
"381.39325"	"2.91e+05"	C	"2.43269470"	"5.68259542"	11	9		
"381.452303"	"6.24e+05"	A	"1.01105568"	"4.26045326"	3	3		
"381.583970"	"1.12e+08"	A	"1.48486439"	"4.73314079"	9	7		
"381.634022"	"4.16e+06"	D+	"2.19786640"	"5.44571679"	5	7		
"381.763905"	"7.7e+06"	E	"3.33201954"	"6.57876498"	11	11		
"381.949263"	"4.9e+06"	E	"3.39650880"	"6.64167865"	7	5		
"382.042491"	"6.67e+07"	A	"0.85899575"	"4.10337372"	11	9		
"382.11774"	"5.54e+07"	B+	"3.26711257"	"6.51085164"	11	13		
"382.183434"	"7.30e+06"	B	"2.60850194"	"5.85168345"	5	5		
"382.444329"	"2.83e+06"	A	"0.0000000"	"3.24096914"	9	7		
"382.540229"	"6.47e+05"	C	"2.27860466"	"5.51876133"	5	5		
"382.588058"	"5.97e+07"	A	"0.91460217"	"4.15435379"	9	7		
"382.684148"	"2.29e+06"	C+	"2.72754450"	"5.96648265"	9	7		
"382.757115"	"1.56e+06"	B	"2.69240763"	"5.93072834"	11	11		
"382.782220"	"1.05e+08"	A	"1.55735733"	"4.79546566"	7	5		
"382.850415"	"3.22e+05"	B	"2.75857762"	"5.99610917"	7	9		
"382.94517"	"1.32e+07"	C	"3.27398440"	"6.51071489"	3	3		
"382.976109"	"7.5e+05"	E	"2.55917148"	"5.79564049"	9	7		
"383.075697"	"1.04e+06"	C+	"2.60850194"	"5.84412959"	5	5		
"383.086134"	"1.07e+06"	B	"2.69240763"	"5.92794713"	11	9		
"383.330771"	"4.68e+06"	B	"2.55917148"	"5.79264615"	9	9		
"383.422219"	"4.52e+07"	A	"0.95815732"	"4.19086081"	7	5		
"383.633025"	"3.29e+07"	C+	"3.30092244"	"6.53184961"	5	5		
"383.713423"	"1.08e+06"	C	"2.60850194"	"5.83875215"	5	7		
"383.92558"	"2.35e+07"	B	"3.04686890"	"6.27533411"	9	9		
"384.043720"	"4.70e+07"	A	"0.99011115"	"4.21758325"	5	3		
"384.104750"	"1.36e+08"	B+	"1.60789577"	"4.83485507"	5	3		
"384.289641"	"4.87e+05"	C	"2.58810592"	"5.81351269"	7	9		
"384.298874"	"3.91e+05"	C	"2.58810592"	"5.81343520"	7	5		
"384.32565"	"3.70e+07"	B	"3.04686890"	"6.27197352"	9	7		
"384.516842"	"6.07e+06"	B+	"2.42419831"	"5.64769932"	3	3		
"384.569383"	"5.89e+06"	B	"3.54652001"	"6.76958063"	5	7		
"384.598440"	"4.5e+06"	D	"3.36825640"	"6.59107351"	9	7		
"384.64092"	"1.68e+07"	C+	"3.57321890"	"6.7956800"	11	9		
"384.68001"	"6.20e+07"	B	"3.25148176"	"6.47361547"	7	7		
"384.69343"	"3.44e+05"	C+	"2.43269470"	"5.65471608"	11	13		
"384.828984"	"4.8e+05"	D	"2.60850194"	"5.82938837"	5	7		
"384.996631"	"6.05e+07"	A	"1.01105568"	"4.23053960"	3	1		
"385.081771"	"1.66e+06"	A	"0.99011115"	"4.20888328"	5	5		
"385.257240"	"3.26e+06"	C	"2.17594512"	"5.39325126"	7	9		
"385.34564"	"5.8e+05"	D	"2.94879294"	"6.16536100"	11	9		
"385.436600"	"5.07e+06"	C+	"3.21118938"	"6.42699840"	9	7		
"385.637115"	"4.64e+06"	A	"0.05156912"	"3.26570610"	7	5		
"385.921236"	"7.25e+06"	B+	"2.40407444"	"5.61584517"	13	11		
"385.991106"	"9.69e+06"	A	"0.0000000"	"3.21118938"	9	9		
"386.369130"	"4.37e+06"	B	"3.26570610"	"6.47375371"	5	3		
"386.374103"	"1.84e+06"	C+	"2.69240763"	"5.90041395"	11	9		
"386.552292"	"1.55e+07"	A	"1.01105568"	"4.21758325"	3	3		
"386.721579"	"3.16e+07"	B	"3.01725044"	"6.22237439"	5	5		
"386.792023"	"7.06e+05"	C+	"2.58810592"	"5.79264615"	7	9		
"386.955814"	"1.59e+06"	B	"2.72754450"	"5.93072834"	9	11		
"386.96074"	"9.83e+05"	B	"2.72754450"	"5.93068755"	9	7		
"387.17480"	"5.83e+06"	B	"2.94879294"	"6.15016512"	11	11		
"387.250102"	"1.05e+07"	A	"0.99011115"	"4.19086081"	5	5		
"387.292094"	"8.86e+05"	B	"2.72754450"	"5.92794713"	9	9		
"387.376015"	"6.57e+06"	B+	"2.43269470"	"5.63240401"	11	9		
"387.603965"	"1.15e+05"	C+	"1.01105568"	"4.20888328"	3	5		
"387.801779"	"7.72e+06"	A	"0.95815732"	"4.15435379"	7	7		
"387.857282"	"6.17e+06"	B+	"0.08728574"	"3.28302483"	5	3		
"387.867079"	"7.02e+06"	B+	"2.45343044"	"5.64908881"	9	7		
"387.87262"	"5.34e+07"	C+	"3.27398440"	"6.46959714"	3	3		
"388.327981"	"1.28e+07"	C+	"3.25148176"	"6.44334733"	7	7		
"388.435819"	"3.99e+06"	B	"2.69240763"	"5.88338708"	11	9		
"388.514529"	"8.36e+05"	C	"2.99035244"	"6.18068544"	9	7		
"388.551012"	"7.26e+06"	B+	"2.42419831"	"5.61423177"	3	5		
"388.628183"	"5.29e+06"	A	"0.05156912"	"3.24096914"	7	7		
"388.704779"	"3.52e+06"	A	"0.91460217"	"4.10337372"	9	9		
"388.851317"	"2.50e+07"	B+	"1.60789577"	"4.79546566"	5	5		
"388.882145"	"1.95e+07"	C+	"3.01725044"	"6.20456765"	5	3		
"389.039353"	"1.67e+06"	C	"3.24096914"	"6.42699840"	7	7		
"389.084021"	"3.06e+06"	C+	"2.72754450"	"5.91320801"	9	7		
"389.19264"	"2.71e+07"	C+	"3.41489715"	"6.59967157"	3	3		
"389.330922"	"4.52e+06"	B	"2.83159117"	"6.01523448"	5	3		
"389.338988"	"1.00e+07"	B+	"2.94879294"	"6.13237029"	11	11		
"389.391202"	"5.45e+05"	B+	"2.43269470"	"5.61584517"	11	11		
"389.40114"	"1.03e+07"	B	"3.30092244"	"6.48399171"	5	5		
"389.542538"	"3.38e+06"	C+	"3.29183986"	"6.47375371"	1	3		
"389.565597"	"9.39e+06"	A	"0.11011433"	"3.29183986"	3	1		
"389.74486"	"1.78e+06"	D+	"2.94879294"	"6.12905507"	11	13		
"389.78893"	"6.20e+06"	B	"2.69240763"	"5.87231021"	11	13		
"389.800874"	"8.00e+05"	C+	"1.01105568"	"4.19086081"	3	5		
"389.902841"	"7.60e+05"	B+	"2.45343044"	"5.63240401"	9	9		
"389.970707"	"2.58e+06"	A	"0.08728574"	"3.26570610"	5	5		
"390.051516"	"7.9e+06"	D	"3.24096914"	"6.41873101"	7	7		
"390.294512"	"2.14e+07"	A	"1.55735733"	"4.73314079"	7	7		
"390.38977"	"7.61e+06"	B	"2.99035244"	"6.16536100"	9	9		
"390.647918"	"8.32e+05"	A	"0.11011433"	"3.28302483"	3	3		
"390.67470"	"7.05e+06"	B	"3.30092244"	"6.47361547"	5	7		
"390.74651"	"8.15e+05"	B	"2.75857762"	"5.93068755"	7	7		
"390.793374"	"6.67e+06"	C	"2.75857762"	"5.93030716"	7	5		
"390.965801"	"5.7e+06"	E	"3.28302483"	"6.45335558"	3	5		
"390.982927"	"6.99e+06"	B	"2.84504259"	"6.01523448"	3	3		
"391.084381"	"1.37e+06"	C+	"2.75857762"	"5.92794713"	7	9		
"391.099803"	"2.68e+06"	C+	"3.21118938"	"6.38043390"	9	9		
"391.363135"	"1.35e+06"	B	"2.27860466"	"5.44571679"	5	7		
"391.427403"	"5.8e+06"	D	"3.28302483"	"6.44961696"	3	3		
"391.67305"	"9.83e+06"	B	"3.23672008"	"6.40132623"	13	11		
"391.718051"	"4.34e+05"	A	"0.99011115"	"4.15435379"	5	7		
"391.83147"	"6.03e+06"	B+	"2.48437256"	"5.64769932"	1	3		
"391.84151"	"4.22e+07"	C+	"2.84504259"	"6.00828827"	3	1		
"391.864151"	"1.17e+07"	C+	"3.01762252"	"6.18068544"	7	7		
"391.906519"	"3.72e+06"	C+	"2.99035244"	"6.15307342"	9	9		
